imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0146063,0.0,/jBkKkSGqFRa9ne7IjBYnznOKEfp.jpg,"{'id': 416935, 'name': 'The Princess and the Pea', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,14492.0,en,The Princess and the Pea,"""A truly noble heart is sensitive,"" says the wise old raven, Sebastian, who pokes, prods and analyzes peas seeking the solution that would save the kingdom of Corazion from the revenge of Laird, the king's brother. As Sebastian seeks to solve the mystery, his friend, Prince Rollo, is searching for a truly sensitive heart in the pedigrees of pampered princesses, until a chance encounter with a kind-hearted peasant girl causes Rollo to ponder where true beauty lies. Can Sebastian discover the answer in time to rescue the kingdom from the cruel schemes of Laird? Join in the quest to reveal the heart of true nobility.",4.878,/26ySDoMdYeTzowVEJFObuWbqosX.jpg,"[{'id': 48669, 'logo_path': None, 'name': 'Pannónia Filmstúdió', 'origin_country': ''}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-08-16,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Where the search for true nobility leads to a pure heart.,The Princess and the Pea,0.0,7.1,19.0,G
tt0149253,0.0,/caKEx3Qk7NF7A0RaN12tl87303U.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,46876.0,en,Texas '46,"Based on a true story its the untold story of Italian World War II POW""S in Jan 1946. Luca Zingaretti stars as one of over 50,000 Italian Prisoners of War detained at POW camps in the U.S. Roy Schneider stars as Colonel Gartner, the Commander of the camp. Things take a turn for the worse when Manin is brought back from his most recent escape by a patrol force, only to realize that the camp has been evacuated while he was gone. Gartner is forced to keep Manin at the camp until another patrol force can come pick him up. However, no one ever comes. The phone lines get cut, and the two men realize they are completely isolated from the outside world. It is up to each man now to escape the camp.An untold and rarely known fact of US held Italian POW""S",1.252,/2DoODBSOzpBhQOKniDolsXQfPKW.jpg,"[{'id': 14016, 'logo_path': '/snclwsIZQbgvqYCBJP8fqNlCA5y.png', 'name': 'MiBAC', 'origin_country': 'IT'}, {'id': 11913, 'logo_path': None, 'name': 'Telepiù', 'origin_country': ''}, {'id': 6770, 'logo_path': None, 'name': 'Veradia Film', 'origin_country': 'IT'}, {'id': 1583, 'logo_path': '/gKP4egMJOi5rksdnplfPV1wa0sd.png', 'name': 'RAI', 'origin_country': 'IT'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2002-01-11,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Texas '46,0.0,3.5,2.0,R
tt0151299,0.0,,,0.0,[],,848857.0,en,Last Fair Deal,The Tyler clan of Texas are ruined by the local bank so Jesse Tyler and his brothers rob the bank. But Jesse didn't count on his brother getting killed or himself going to jail. His brother Mason's drug problem has him being threatened by his dealer Tommy Jack. When Jesse returns from prison he enlists the aid of gunrunner Billy Rat to offer Mason The Last Fair Deal. 2006 USA Director's release.,0.6000000000000001,,[],[],2002-11-19,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Last Fair Deal,0.0,0.0,0.0,
tt0156376,0.0,/cWZCSvCFqCsK75Nyh9sYjy97SKy.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,155680.0,en,Book of Love: The Definitive Reason Why Men Are Dogs,"Book of Love delivers humor along with the mysteries of unrequited love and relationships gone bad. The film's story line focuses on three men living, dating and loving in Los Angeles in the 90's. They struggle with heartbreak and insecurity as a result of failed relationships. The three characters’ stories unfold through sessions with their therapist – sessions that are often as comedic as they are insightful.",1.828,/C5F3l5apqXCxw4aObzSlbZBuw1.jpg,"[{'id': 120089, 'logo_path': None, 'name': 'Strange Fruit Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-02-14,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Book of Love: The Definitive Reason Why Men Are Dogs,0.0,0.0,0.0,NR
tt0157472,0.0,/eujU251sLojr6pFlKScYj1T3amx.jpg,,26000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,15028.0,en,Clockstoppers,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun.",12.86,/9OvKOi7sHJMqNAy4PQBx13ix4Zi.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/m31fQvZJuUvAgxoqTiCGYFBfZYe.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 11533, 'logo_path': '/tWM9pmzVYxok4GbQIttxdcml1yT.png', 'name': 'Valhalla Motion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-03-17,38793283.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The adventure of a lifetime, in a few mere seconds.",Clockstoppers,0.0,5.2,236.0,PG
tt0160184,0.0,/hGIbec0RzuUdu5NJuTIpSQ53bQR.jpg,,55000000.0,"[{'id': 53, 'name': 'Thriller'}]",,10375.0,en,D-Tox,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,9.719,/AdLg3zOxCcyWQYKSK86q20dibq.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-01-04,6632383.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Survival is a Killer.,D-Tox,0.0,5.6,509.0,R
tt0160239,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,224004.0,en,Duty Dating,"Clarice, the perfectionist stylist of Dwellings magazine, decides after many romantic dates never got her further then a second date to follow her editor's advice and try the unconventional method of a female love Dr. which includes 'duty dating' with three men simultaneously until she finds a fiancé. After a difficult start the method gets her best catch, ambitious and hunky lawyer Graham, to propose to her, but then good old-fashioned doubts kick in, also concerning her best male friend, photographer Sheridan..",0.915,,"[{'id': 14840, 'logo_path': None, 'name': 'Orchard Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-02-22,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Duty Dating,0.0,4.0,1.0,
tt0160240,0.0,,,0.0,[],,130158.0,en,Easter,"""I smell gasoline,"" the suspicious husband, Matthew, announces in the opening scene of ""Easter,"" Will Scheffer's dark and poignant heartland drama at Naked Angels. Wilma, his wife, has just returned from town, in a wedding dress, no less, and Matthew is worried that she is up to her old tricks. She has already burned down a dozen churches in Oklahoma and Kansas, and all the warning signs point to another holy torching.",0.6000000000000001,,[],[],2002-09-21,0.0,90.0,[],Released,,Easter,0.0,0.0,0.0,
tt0160905,0.0,,,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",,110989.0,en,Spooky House,"A magician with a mysterious secret lives alone with his jaguar, Shadow, in the Spooky House, an old mansion rigged with magic tricks and hidden chambers.",3.979,/6ZyOrviZZbo40E27S17l6352JOZ.jpg,[],[],2002-04-19,0.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spooky House,0.0,5.7,15.0,
tt0161088,0.0,/du1hGuGHzsbyYSNDlgmyxmRgcYO.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,281622.0,en,White Boy,"An Italian street hood gets romantically involved with a woman who is the ex-girlfriend of a leader of a white supremacist gang, after being being brutally attacked by the gang he seeks revenge via his street connections.",1.729,/eoSBzh9fhmw4sowQglY5Cc1dJAY.jpg,"[{'id': 27362, 'logo_path': None, 'name': 'Banned In America Films Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-03-10,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,White Boy,1.0,0.0,0.0,
tt0162838,0.0,,,3500000.0,"[{'id': 18, 'name': 'Drama'}]",,54096.0,en,Three Days of Rain,Six Anton Chekhov short stories set in modern day Cleveland during a three day rain storm.,2.71,,"[{'id': 95211, 'logo_path': None, 'name': 'Hillstrom Entertainment', 'origin_country': 'US'}, {'id': 111694, 'logo_path': None, 'name': 'Maximon Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-12,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Three Days of Rain,0.0,5.4,5.0,R
tt0164003,0.0,/kS7B1EXg9HT4dzD71MDMfNBhEIH.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,31932.0,en,City of Ghosts,A con man  who is on the run from law enforcement in the U.S. travels to Cambodia to collect his share in an insurance scam but discovers more than he bargained for.,6.878,/1nZbFdgEjJELfbZeXWLjXx5evHa.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-01-01,0.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Khmer', 'iso_639_1': 'km', 'name': ''}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,City of Ghosts,0.0,5.9,54.0,R
tt0164184,0.0,/455z1puGQRuMKumAaDttSEEzqg1.jpg,,68000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://www.paramount.com/movies/sum-all-fears,4614.0,en,The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",20.495,/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg,"[{'id': 54502, 'logo_path': None, 'name': ""Mel's Cite du Cinema"", 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 2767, 'logo_path': None, 'name': 'Mace Neufeld Productions', 'origin_country': 'US'}, {'id': 21409, 'logo_path': None, 'name': 'MFP Munich Film Partners GmbH & Company I. Produktions KG', 'origin_country': ''}, {'id': 21410, 'logo_path': None, 'name': 'S.O.A.F. Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-31,193921372.0,124.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"27,000 nuclear weapons. One is missing.",The Sum of All Fears,0.0,6.3,1342.0,PG-13
tt0164810,0.0,/l1GhEjfCQA3nVlDn0tA0Is2SBFC.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,47500.0,en,Pipe Dream,"A lonely plumber poses as a movie director to meet women, and the writer whose script he's stolen builds on his ruse to get her movie made.",2.816,/e7J0uJaMb4wXYzZ41gbhqy6DXwI.jpg,"[{'id': 99551, 'logo_path': None, 'name': 'Digital Classics', 'origin_country': ''}, {'id': 5993, 'logo_path': None, 'name': 'Curb Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-10-04,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Pipe Dream,0.0,5.8,5.0,R
tt0165361,0.0,/8cwxKDaTK0i4XC3UAm3h284bsIT.jpg,,14000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,18808.0,en,Highway,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",9.343,/jttL1E4eCQn7tHBbYlUkMz865Q4.jpg,"[{'id': 50893, 'logo_path': None, 'name': 'Alex Entertainment Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-03-26,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It started as a desperate escape and became the wildest ride of their lives,Highway,0.0,5.7,106.0,R
tt0165832,0.0,/ppdgXQ7rE9Whf3rCzaawQzmLVnx.jpg,,7000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,20312.0,en,Interstate 60,An aspiring painter meets various characters and learns valuable lessons while traveling across America.,16.895,/zZQt29qBWLoVVOo8HEFzFYRAgYQ.jpg,"[{'id': 3857, 'logo_path': None, 'name': 'Fireworks Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-04-13,0.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"It began as a wish, became an adventure, and ended as the ultimate road trip.",Interstate 60,0.0,7.3,491.0,R
tt0166813,0.0,/yHGTmWArR2lyCG4ZxwE3hDZSP4N.jpg,"{'id': 806483, 'name': 'Spirit Collection', 'poster_path': '/6UxQHEriQV0fBO0Byno4uRlC0u8.jpg', 'backdrop_path': '/gB3Nr30Mhnnj8ra0PgyFiU3f7Kt.jpg'}",80000000.0,"[{'id': 37, 'name': 'Western'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,9023.0,en,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",87.005,/rXhd4p6tHlgYHqRtn1wdrA2EZwQ.jpg,"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-24,122563539.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Leader. Hero. Legend.,Spirit: Stallion of the Cimarron,0.0,7.7,3819.0,G
