imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0362478,0.0,/m2UIgUMSteZ3hjafEUL4AtdrF8F.jpg,,30000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://thebox-movie.warnerbros.com/,22825.0,en,The Box,"Norma and Arthur Lewis, a suburban couple with a young child, receive a simple wooden box as a gift, which bears fatal and irrevocable consequences. A mysterious stranger delivers the message that the box promises to bestow upon its owner $1 million with the press of a button. However pressing this button will simultaneously cause the death of another human being somewhere in the world; someone they don't know. With just 24 hours to have the box in their possession, Norma and Arthur find themselves in the cross-hairs of a startling moral dilemma and must face the true nature of their humanity.",13.308,/leV1SUB63xb9JqlWWc95BA34u5E.jpg,"[{'id': 2531, 'logo_path': '/pC2iDCDCvV85vOBP7a5Ukxuc0Du.png', 'name': 'MRC', 'origin_country': 'US'}, {'id': 2723, 'logo_path': None, 'name': 'Lin Pictures', 'origin_country': 'US'}, {'id': 12622, 'logo_path': None, 'name': 'Darko Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 350, 'logo_path': '/l4cEc8UZ3ZrPLisIOh1iYMKwAVP.png', 'name': 'Radar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-17,33333531.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,All you have to do is push the button.,The Box,0.0,5.6,1466.0,PG-13
tt0365873,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,115262.0,en,Two-Minute Heist,"Slacker Dino Rado, and his uptight partner, Steven Scheere made a bad investment. They borrowed money to fund a ""B"" movie that flopped big time and now the Jamaican Mob wants it's money back. As a last resort they steal and idea from a screenplay to cast unsuspecting actors to pull off a real heist. Their plan is flawless, until they put it into action. Dino and Steven didn't plan on getting shot at, beat up, and even worse, falling in love.",0.6000000000000001,,[],[],2009-05-21,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Their plan was flawless... until they put it into action.,Two-Minute Heist,0.0,0.0,0.0,
tt0365929,0.0,/iJxz0KK8WNbNLaYrtR70ygND4LJ.jpg,,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.whiteoutmovie.com/,22787.0,en,Whiteout,"The only U.S. Marshal assigned to Antarctica, Carrie Stetko will soon leave the harsh environment behind for good – in three days, the sun will set and the Amundsen-Scott Research Station will shut down for the long winter. When a body is discovered out on the open ice, Carrie's investigation into the continent's first homicide plunges her deep into a mystery that may cost her her own life.",16.546,/kkXXA3353MX60B8PRSkTGRabxXu.jpg,"[{'id': 1786, 'logo_path': '/joLFuCWg9e2lweYnFQtRPJKSLlI.png', 'name': 'Dark Castle Entertainment', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 8582, 'logo_path': None, 'name': 'Canadian Film or Video Production Tax Credit (CPTC)', 'origin_country': 'CA'}, {'id': 11715, 'logo_path': None, 'name': 'Manitoba Film and Video Production Tax Credit', 'origin_country': ''}, {'id': 11576, 'logo_path': None, 'name': 'Ontario Media Development Corporation (OMDC)', 'origin_country': 'CA'}, {'id': 4253, 'logo_path': None, 'name': 'Don Carmody Productions', 'origin_country': 'CA'}, {'id': 20572, 'logo_path': None, 'name': 'McMurdo (Canada) Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-09,17976667.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,See Your Last Breath,Whiteout,0.0,5.5,578.0,R
tt0368563,0.0,/ls8A3scCiqqygMheUTS1j6TzO0p.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",http://www.possessionmovie.com/,33788.0,en,Possession,"A woman's life is thrown into chaos after a freak car accident sends her husband and brother-in-law into comas. Thrills arrive after the brother-in-law wakes up, thinking he's his brother.",8.563,/8L0ZVI4OAm6nagDx5QM0ufUsqG8.jpg,"[{'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 22636, 'logo_path': None, 'name': 'Addicted Productions', 'origin_country': ''}, {'id': 829, 'logo_path': '/mzpAmEQ5P1gFvdRoNyCk9q8ngiv.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 14739, 'logo_path': None, 'name': 'Spitfire Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-16,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What if the person you loved became someone else?,Possession,0.0,5.5,108.0,PG-13
tt0373340,0.0,,,0.0,"[{'id': 14, 'name': 'Fantasy'}]",,882788.0,en,Sterling: The Secret of the Lost Medallion,,0.6000000000000001,/onhP6o46zwLLu985vgDSDnS34Bs.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-01,0.0,0.0,[],Released,,Sterling: The Secret of the Lost Medallion,0.0,0.0,0.0,
tt0374853,0.0,/kVftNpJHp6ahi7MhW6XRZkoLzCL.jpg,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,32407.0,en,Malice in Wonderland,"A modern take on the classic fairytale, Alice in Wonderland, set in South East England.An American law student in London. Knocked down by a black cab, she wakes with amnesia in a world that's a million miles from home - Wonderland. We follow her adventures as she's dragged through an underworld filled with twisted individuals and the lowest low-lifers, by the enigmatic cab driver, Whitey. She needs to find out who she is, where she's from and use what wits she has left to get back home in one piece. As her journey progresses she discovers nothing is what it seems, realizes that fate and life are terminally entwined, and finds true love lurking in the unlikeliest place.",4.727,/rFbyN3bOtQEMgZzF30xE4570NKu.jpg,"[{'id': 5201, 'logo_path': None, 'name': 'Mark Williams Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-02-05,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Guns, Gangsters, Pimps & Prostitutes. Wonderland just got dirtier.",Malice in Wonderland,0.0,5.5,48.0,R
tt0375568,0.0,/qXD5vfFe1blOXJbOHXlU5CYJMQB.jpg,,10000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.astroboy-themovie.com/,16577.0,en,Astro Boy,"Set in the futuristic Metro City, Astro Boy (Atom) is a young robot with incredible powers created by a brilliant scientist in the image of the son he had lost. Unable to fulfill his creator's expectations, Astro embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before returning to save Metro City and reconcile with the father who rejected him.",38.456,/fYOJaaCpqq1NatziVJntmsXXDi8.jpg,"[{'id': 491, 'logo_path': '/rUp0lLKa1pr4UsPm8fgzmnNGxtq.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 3463, 'logo_path': None, 'name': 'Imagi Animation Studios', 'origin_country': ''}, {'id': 4262, 'logo_path': '/K1m4DWOObFOKCJp6XGOskEKymE.png', 'name': 'Tezuka Productions', 'origin_country': 'JP'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-15,19551067.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Have a blast.,Astro Boy,0.0,6.3,1235.0,PG
tt0380510,0.0,/A9HuORNvHQq7Rf8Jm4MyUvwBHlP.jpg,,65000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",http://www.lovelybones.com,7980.0,en,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",183.363,/2077z7jOT8FynMBFZd7OKcbZljy.jpg,"[{'id': 11, 'logo_path': '/6FAuASQHybRkZUk08p9PzSs9ezM.png', 'name': 'WingNut Films', 'origin_country': 'NZ'}, {'id': 2300, 'logo_path': None, 'name': 'Key Creatives', 'origin_country': ''}, {'id': 12248, 'logo_path': None, 'name': 'New Zealand Large Budget Screen Production Grant', 'origin_country': ''}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 500, 'logo_path': None, 'name': 'Goldcrest', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-19,93621340.0,136.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story of a life and everything that came after...,The Lovely Bones,0.0,7.0,3826.0,PG-13
tt0381940,0.0,/3wP4e65PIBKiHi6lLe322nlshxp.jpg,,4500000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",http://cargothemovie.com,34069.0,de,Cargo,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,7.5600000000000005,/nj9AF1qKdwYlrYjwtNnwNfK8Yzl.jpg,"[{'id': 26029, 'logo_path': None, 'name': 'Centauri Media', 'origin_country': ''}, {'id': 26027, 'logo_path': '/sHNTPJu0ePn5PqHRcA6nncNWN0L.png', 'name': 'Teleclub', 'origin_country': 'CH'}, {'id': 26025, 'logo_path': None, 'name': 'Ascot Elite Entertainment Group', 'origin_country': 'CH'}, {'id': 5564, 'logo_path': None, 'name': 'Atlantis Pictures', 'origin_country': ''}, {'id': 823, 'logo_path': None, 'name': 'Telepool', 'origin_country': 'DE'}, {'id': 26026, 'logo_path': None, 'name': 'Egli Film', 'origin_country': ''}, {'id': 42145, 'logo_path': '/fX8uY3tXWh814PLVqKM0IJEoDPW.png', 'name': 'SRF', 'origin_country': 'CH'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2009-09-24,0.0,120.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Space Is Cold,Cargo,0.0,5.9,297.0,
tt0382579,0.0,,,0.0,[],,189928.0,en,Boppin' at the Glue Factory,A junkie nurse rules the night shift at a convalescent hospital.,1.545,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-01,0.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Boppin' at the Glue Factory,0.0,7.0,1.0,
tt0386117,0.0,/7rFTO7yEJaAXzx3OX1wHgVzVTXc.jpg,,100000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",http://wherethewildthingsare.warnerbros.com,16523.0,en,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",42.734,/sDFV9VEjwTUWF1s5sjOllsb70jk.jpg,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 4171, 'logo_path': '/ip8rzankhLLhJGGkvfCirfUM26d.png', 'name': 'Playtone', 'origin_country': 'US'}, {'id': 5289, 'logo_path': None, 'name': 'Wild Things Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-16,100140916.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's one in all of us.,Where the Wild Things Are,0.0,6.5,1514.0,PG
tt0403702,0.0,/xc5gJeL5Mvt4cERgPm43Q7Th7yI.jpg,,18000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://youthinrevolt-themovie.com/,22327.0,en,Youth in Revolt,"As a fan of Albert Camus and Jean-Luc Godard, teenage Nick Twisp is definitely out of his element when his mother and her boyfriend move the family to a trailer park. When a pretty neighbor named Sheeni plays records by French crooners, it's love at first sight for frustrated and inexperienced Nick. Learning that she is dating someone, Nick launches a hilarious quest to find his way into Sheeni's heart -- and bed.",8.934,/3J48x7Utjx0sdYIvjsMWnlEbxpV.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-11,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Every ""Revolution"" Needs A Leader",Youth in Revolt,0.0,6.2,740.0,R
tt0405022,0.0,/8JKUA3oYSE6Jt5uxmLDfrv9m5CI.jpg,,2500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,51935.0,en,House of Boys,"It is 1984. Frank (Layke Anderson) is a determined English teenager who runs away from high school to find an alternative gay lifestyle in Amsterdam. He finds a home and a job at the ""House of Boys"", a bar-cum-brothel run by a strict Madame (Udo Kier) who has an eye for what his punters crave. Frank works his way up from barman to on-stage dancer and falls in love with some of his housemates Jake (Ben Northover). The first intimations of what is described as 'the gay cancer', casts a long shadow over Frank's tight-knit group of friends. Yet despite the troubles that cloud the hopes and dreams of young Frank, his perseverance, along with support from a willing doctor (Stephen Fry), will carry him through. House of Boys is a glamorous, colourful coming-of-age story that lifts the lid on an exciting world of sex and music, where deep passions suddenly turn into a struggle for courage.",3.951,/7nN2PClEfaJ5oddWaCGFPeJZst5.jpg,"[{'id': 1472, 'logo_path': None, 'name': 'Delux Productions', 'origin_country': 'LU'}, {'id': 1761, 'logo_path': None, 'name': 'Elsani Film', 'origin_country': ''}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2009-11-20,0.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Letzeburgesch', 'iso_639_1': 'lb', 'name': ''}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,House of Boys,0.0,6.0,25.0,
tt0408060,0.0,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,49568.0,hu,1,"A bookshop renowned for its rare works is mysteriously and completely filled with copies of a book entitled 1, which doesn't appear to have a publisher or author. The strange almanac describes what happens to the whole of humanity in the space of a minute. A police investigation begins and the bookshop staff are placed in solitary confinement by the Bureau for Paranormal Research (RDI Reality Defense Institute). As the investigation progresses, the situation becomes more complex and the book increasingly well known, raising numerous controversies (political, scientific, religious and artistic). Plagued by doubts, the protagonist has to face facts: reality only exists in the imagination of individuals.",2.332,/v197nRpv3m8p88Z3YpqYfXdF1f6.jpg,"[{'id': 96172, 'logo_path': None, 'name': 'Moviebar', 'origin_country': ''}, {'id': 96173, 'logo_path': None, 'name': 'Cameo Film', 'origin_country': ''}, {'id': 96174, 'logo_path': None, 'name': 'End and End Image', 'origin_country': ''}, {'id': 96175, 'logo_path': None, 'name': 'Honeymood Films', 'origin_country': ''}, {'id': 12520, 'logo_path': None, 'name': 'Laokoon Filmgroup', 'origin_country': ''}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2009-11-05,0.0,91.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,1,0.0,5.5,10.0,
tt0409459,0.0,/dH7ia3vtkYCa3CBvDnvVjqm9uiQ.jpg,,130000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.warnerbros.com/movies/watchmen/,13183.0,en,Watchmen,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",34.836,/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Comics', 'origin_country': 'US'}, {'id': 840, 'logo_path': None, 'name': 'Lawrence Gordon Productions', 'origin_country': ''}, {'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 9995, 'logo_path': '/mAIGhOYhN4N2N0F7p4dbKhgXf3l.png', 'name': 'Cruel & Unusual Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-03-04,185258983.0,163.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Justice is coming to all of us.  No matter what we do.,Watchmen,0.0,7.3,7587.0,R
