imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
0,,,,,,,,,,,,,,,,,,,,,,,,,
tt0144280,0.0,,,100000.0,[],,30356.0,en,Whispers from a Shallow Grave,"When a beautiful photo model disappears, police track the photographer who last saw her. At his trial, the model herself tells her side of the story.",1.176,/cjRqAh3u2Z0MBx9GtT1k7Z9732w.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Whispers from a Shallow Grave,0.0,2.0,2.0,
tt0197633,0.0,/1hGrzTajJ5JC6VfPzrUj8Gj5t5k.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",,58520.0,en,Live Freaky Die Freaky,"It is the year 3069 and the Earth has been robbed of all its natural resources, destroyed by war and ozone depletion.",3.1310000000000002,/3QKPZ9SzMcBdqkKdSitQbmRqB2l.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-31,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Live Freaky Die Freaky,0.0,3.8,8.0,NR
tt0204250,0.0,/qKiOZMJH9Riqlk2SkUOgSMZHHJu.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",,459563.0,en,Death of a Saleswoman,"Top-ranking RubberTubber saleswoman Agatha J. Ruby was brutally beaten and shot on her morning jog by an unknown assailant. Over six thousand dollars worth of her best plastic storage ware was stolen from her trunk. Nearly all 200 residents in her hometown of Mametville, Washington knew her personally. All were named as suspects. See if you can figure out her killer.",0.6000000000000001,/tIfllOpkhZl5sbqZd1X77iiaJDj.jpg,"[{'id': 90905, 'logo_path': None, 'name': 'Girl Next Door Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-09-18,0.0,77.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,6 housewives. 1 dead body. A trunk full of plastic storage wear.,Death of a Saleswoman,0.0,3.0,1.0,
tt0206634,0.0,/z8FzomPxfCb2nv827VWLSI6oYiB.jpg,,76000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.universalstudiosentertainment.com/children-of-men/,9693.0,en,Children of Men,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",19.318,/k9IAS4TehZFcKi4HVByxZNPfqex.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 655, 'logo_path': None, 'name': 'Strike Entertainment', 'origin_country': ''}, {'id': 11429, 'logo_path': None, 'name': 'Hit & Run Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-09-22,70595464.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The future's a thing of the past.,Children of Men,0.0,7.6,5779.0,R
tt0244521,0.0,/4W53mm2nvOtiOuPNW2oiBm9pmUZ.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,9925.0,en,Funny Money,"Henry Perkins, a mild-mannered accountant, accidentally trades briefcases with another man, to find out that there's a million dollars inside. Henry tells his unsuspecting wife of their new-found fortune, but she doesn't embrace it as well as he does. Soon they're joined by their best friends, a cop on the take, a cop on the hunt, and the dreaded Mr. Big, who has come to claim his money.",5.591,/oG3jWUZiDqqrdk3oKwPEkuwoN89.jpg,"[{'id': 110622, 'logo_path': None, 'name': 'FWE Picture Company', 'origin_country': ''}, {'id': 30584, 'logo_path': '/7s0nJTTztkOVeIgavfOwx36EBtj.png', 'name': 'Thinkfactory Media', 'origin_country': 'US'}, {'id': 110623, 'logo_path': None, 'name': 'Tobebo Filmproduktions', 'origin_country': ''}, {'id': 1370, 'logo_path': '/uch218gB4XWNz3JNhlc65A5Q207.png', 'name': 'Castel Film', 'origin_country': 'RO'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Henry Perkins accidentally trades briefcases with another man, to find out that there's five million dollars inside...",Funny Money,0.0,5.4,39.0,R
tt0259822,0.0,/rxw0z2dQlbpl85XenruggbSENtj.jpg,,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,14062.0,en,.45,"Kate and her brutish boyfriend Big Al sell handguns on the streets of New York. She's smart, stylish, and self-confident, but all that leaves her when Al, in a jealous and self-indulgent rage, beats her. Three friends encourage her recovery: Vic, a woman who would like to be Kate's lover; Reilly, who runs with Al but also is attracted to Kate and repulsed by Al's violence; and, Liz, the counselor assigned to Kate from a battered-women's program. Vic and Reilly talk about killing Al, Liz gives pep talks; Kate remains frightened. Will Al's menace and Kate's dependency hold sway?",10.178,/dCPjNzM5S8FkaQDa7fTjLez6Dnj.jpg,"[{'id': 3490, 'logo_path': None, 'name': 'Media Talent Group', 'origin_country': ''}, {'id': 21869, 'logo_path': None, 'name': 'Möbius Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-11-30,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Nobody does revenge like a woman.,.45,0.0,5.1,131.0,R
tt0266732,0.0,/wkZf9LjprZRkjFB90pyFofaPd2h.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,25576.0,en,Love Is the Drug,"Jonah Brand (John Patrick Amedori) isn't necessarily the type of guy who would interest ultra-hot Sara Weller (Lizzy Caplan). But when she and her friends find out he works at a pharmacy, they charm him into their circle and gain his trust with manipulative fawning. Jonah knows he's playing with danger, but it's tough to resist the game. Daryl Hannah and D.J. Cotrona co-star in this grizzly tale of addiction and obsession.",4.15,/hJoperCRDhbclp8GHhUlC2Qb5ls.jpg,"[{'id': 76808, 'logo_path': None, 'name': 'Box Office Productions', 'origin_country': ''}, {'id': 10397, 'logo_path': None, 'name': 'Alpine Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-10-06,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Desire, excess and truth collide.",Love Is the Drug,0.0,6.8,6.0,R
tt0270417,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.imdb.com/title/tt0270417/,76718.0,en,How to Go Out on a Date in Queens,"A self-proclaimed dating expert tries to get his best friend, who lost his wife two years earlier, back into the dating scene, with disastrous results.",2.327,/diHwLFDBJDQBGFlyJ93I3BvpC9G.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-07-28,0.0,90.0,[],Released,Hell isn't being alone - it's being in a room filled with people and not one of them want to rip your clothes off.,How to Go Out on a Date in Queens,0.0,4.3,3.0,R
tt0279688,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,71690.0,en,Beyond the Wall of Sleep,"Joe Slaader is a mysterious mountain man being held in the Ulster County Asylum after the brutal murder of his family. Edward Eischel, a young intern, sees something more than just an inbred monster in this new inmate, however. Instead, he sees him as the harbinger of some greater and much darker force. With bodies piling up, his job in jeopardy, and his sanity hanging in the balance he gives in to his obsession with tapping into Joe's hidden power, risking all that he has along the way.",1.437,/jBCc7gJnvOmUHch2eHETjN9D2F3.jpg,[],[],2006-06-06,0.0,0.0,[],Released,,Beyond the Wall of Sleep,0.0,2.0,8.0,R
